time,open,high,low,close,volume
2026-05-02 11:51:00+00:00,63112.82,63222.37,63038.19,63150.07,13.58
2026-05-02 11:52:00+00:00,63150.07,63220.83,63127.67,63184.32,150.69
2026-05-02 11:53:00+00:00,63184.32,63247.26,63098.07,63213.08,32.47
2026-05-02 11:54:00+00:00,63213.08,63467.18,63166.77,63306.28,69.03
2026-05-02 11:55:00+00:00,63306.28,63405.12,63279.19,63336.57,158.01
2026-05-02 11:56:00+00:00,63336.57,63502.21,63260.07,63389.71,116.69
2026-05-02 11:57:00+00:00,63389.71,63461.42,63321.98,63424.89,32.22
2026-05-02 11:58:00+00:00,63424.89,63703.24,63261.25,63536.57,24.75
2026-05-02 11:59:00+00:00,63536.57,63609.84,63374.33,63418.53,12.65
2026-05-02 12:00:00+00:00,63418.53,63587.51,63358.40,63498.92,120.41
2026-05-02 12:01:00+00:00,63498.92,63558.35,63453.55,63482.86,42.71
2026-05-02 12:02:00+00:00,63482.86,63523.76,63395.04,63465.53,30.49
2026-05-02 12:03:00+00:00,63465.53,63518.24,63361.98,63404.79,114.29
2026-05-02 12:04:00+00:00,63404.79,63577.04,63207.91,63287.29,134.96
2026-05-02 12:05:00+00:00,63287.29,63367.00,63183.64,63263.51,158.45
2026-05-02 12:06:00+00:00,63263.51,63314.09,63186.34,63220.36,165.87
2026-05-02 12:07:00+00:00,63220.36,63340.33,63169.19,63252.08,117.72
2026-05-02 12:08:00+00:00,63252.08,63349.91,63067.81,63158.81,41.70
2026-05-02 12:09:00+00:00,63158.81,63289.79,63062.24,63250.44,51.36
2026-05-02 12:10:00+00:00,63250.44,63295.54,63184.01,63268.19,31.80
2026-05-02 12:11:00+00:00,63268.19,63333.97,63175.08,63252.64,134.33
2026-05-02 12:12:00+00:00,63252.64,63320.64,63176.59,63207.40,53.64
2026-05-02 12:13:00+00:00,63207.40,63287.29,63120.57,63157.10,153.37
2026-05-02 12:14:00+00:00,63157.10,63248.88,63006.57,63084.64,156.09
2026-05-02 12:15:00+00:00,63084.64,63171.39,63009.76,63049.89,168.48
2026-05-02 12:16:00+00:00,63049.89,63073.92,62988.96,63050.67,43.37
2026-05-02 12:17:00+00:00,63050.67,63083.53,62986.63,63039.56,32.20
2026-05-02 12:18:00+00:00,63039.56,63221.07,62874.49,62948.15,115.89
2026-05-02 12:19:00+00:00,62948.15,63031.44,62895.57,62931.29,75.00
2026-05-02 12:20:00+00:00,62931.29,62996.24,62769.16,62873.57,43.76
2026-05-02 12:21:00+00:00,62873.57,62896.92,62828.30,62884.42,46.69
2026-05-02 12:22:00+00:00,62884.42,63099.51,62785.63,63006.78,77.08
2026-05-02 12:23:00+00:00,63006.78,63100.85,62928.94,63048.18,113.04
2026-05-02 12:24:00+00:00,63048.18,63077.08,63018.26,63027.98,30.14
2026-05-02 12:25:00+00:00,63027.98,63114.17,62860.69,62921.46,143.63
2026-05-02 12:26:00+00:00,62921.46,63026.31,62704.79,62828.77,127.44
2026-05-02 12:27:00+00:00,62828.77,62941.08,62688.11,62718.18,89.50
2026-05-02 12:28:00+00:00,62718.18,62829.32,62676.93,62766.48,97.28
2026-05-02 12:29:00+00:00,62766.48,62809.15,62685.95,62716.42,22.31
2026-05-02 12:30:00+00:00,62716.42,62736.10,62683.22,62721.02,73.27
2026-05-02 12:31:00+00:00,62721.02,62746.67,62635.23,62680.31,82.09
2026-05-02 12:32:00+00:00,62680.31,62729.98,62625.25,62686.82,9.44
2026-05-02 12:33:00+00:00,62686.82,62867.03,62544.40,62780.37,136.04
2026-05-02 12:34:00+00:00,62780.37,62797.10,62660.97,62735.24,9.09
2026-05-02 12:35:00+00:00,62735.24,62780.81,62655.75,62712.99,153.67
2026-05-02 12:36:00+00:00,62712.99,62751.54,62640.32,62659.72,69.31
2026-05-02 12:37:00+00:00,62659.72,62818.99,62583.28,62718.54,169.96
2026-05-02 12:38:00+00:00,62718.54,62768.39,62606.42,62650.48,167.48
2026-05-02 12:39:00+00:00,62650.48,62771.19,62493.55,62575.26,166.44
2026-05-02 12:40:00+00:00,62575.26,62702.16,62351.88,62483.07,28.55
2026-05-02 12:41:00+00:00,62483.07,62528.36,62347.75,62389.55,166.31
2026-05-02 12:42:00+00:00,62389.55,62448.18,62369.19,62421.52,134.25
2026-05-02 12:43:00+00:00,62421.52,62718.68,62341.11,62594.08,32.77
2026-05-02 12:44:00+00:00,62594.08,62664.21,62459.84,62527.79,165.44
2026-05-02 12:45:00+00:00,62527.79,62672.61,62474.32,62592.17,172.61
2026-05-02 12:46:00+00:00,62592.17,62656.49,62552.13,62609.53,79.69
2026-05-02 12:47:00+00:00,62609.53,62734.40,62410.76,62535.89,133.26
2026-05-02 12:48:00+00:00,62535.89,62556.00,62479.14,62517.78,158.93
2026-05-02 12:49:00+00:00,62517.78,62532.31,62482.71,62502.61,44.49
2026-05-02 12:50:00+00:00,62502.61,62582.17,62409.61,62456.64,73.20
2026-05-02 12:51:00+00:00,62456.64,62695.53,62395.63,62587.19,63.61
2026-05-02 12:52:00+00:00,62587.19,62640.28,62362.48,62459.21,129.55
2026-05-02 12:53:00+00:00,62459.21,62498.52,62406.70,62485.39,141.70
2026-05-02 12:54:00+00:00,62485.39,62611.59,62375.76,62508.24,128.84
2026-05-02 12:55:00+00:00,62508.24,62544.02,62422.63,62469.66,124.25
2026-05-02 12:56:00+00:00,62469.66,62568.21,62418.22,62480.25,167.70
2026-05-02 12:57:00+00:00,62480.25,62582.82,62447.77,62539.97,96.66
2026-05-02 12:58:00+00:00,62539.97,62610.73,62517.78,62550.78,47.53
2026-05-02 12:59:00+00:00,62550.78,62659.51,62499.72,62579.46,53.19
2026-05-02 13:00:00+00:00,62579.46,62690.28,62535.28,62626.78,38.58
2026-05-02 13:01:00+00:00,62626.78,62789.26,62346.92,62490.00,150.54
2026-05-02 13:02:00+00:00,62490.00,62650.11,62413.43,62590.32,8.05
2026-05-02 13:03:00+00:00,62590.32,62821.87,62519.88,62744.93,21.92
2026-05-02 13:04:00+00:00,62744.93,62850.57,62708.49,62811.84,127.36
2026-05-02 13:05:00+00:00,62811.84,62910.92,62747.23,62881.02,65.66
2026-05-02 13:06:00+00:00,62881.02,62919.53,62726.52,62785.99,165.88
2026-05-02 13:07:00+00:00,62785.99,62795.30,62749.05,62778.42,28.44
2026-05-02 13:08:00+00:00,62778.42,62859.98,62612.48,62723.94,71.00
2026-05-02 13:09:00+00:00,62723.94,62785.96,62606.08,62684.72,33.91
2026-05-02 13:10:00+00:00,62684.72,62790.27,62589.18,62750.49,42.19
2026-05-02 13:11:00+00:00,62750.49,62821.85,62614.09,62696.68,17.26
2026-05-02 13:12:00+00:00,62696.68,62742.72,62638.89,62688.37,37.23
2026-05-02 13:13:00+00:00,62688.37,62753.28,62461.38,62560.37,127.13
2026-05-02 13:14:00+00:00,62560.37,62599.10,62540.62,62550.21,96.74
2026-05-02 13:15:00+00:00,62550.21,62623.78,62476.22,62556.74,97.26
2026-05-02 13:16:00+00:00,62556.74,62586.61,62459.78,62509.97,145.01
2026-05-02 13:17:00+00:00,62509.97,62596.54,62423.20,62462.28,63.07
2026-05-02 13:18:00+00:00,62462.28,62747.66,62323.22,62589.03,85.58
2026-05-02 13:19:00+00:00,62589.03,62686.54,62425.09,62508.61,142.09
2026-05-02 13:20:00+00:00,62508.61,62570.49,62402.96,62439.00,125.89
2026-05-02 13:21:00+00:00,62439.00,62489.50,62317.66,62385.64,86.79
2026-05-02 13:22:00+00:00,62385.64,62582.02,62343.79,62465.92,37.01
2026-05-02 13:23:00+00:00,62465.92,62682.83,62255.68,62606.30,109.85
2026-05-02 13:24:00+00:00,62606.30,62649.19,62521.77,62628.89,47.11
2026-05-02 13:25:00+00:00,62628.89,62668.12,62454.07,62581.69,175.14
2026-05-02 13:26:00+00:00,62581.69,62646.52,62499.96,62553.80,118.31
2026-05-02 13:27:00+00:00,62553.80,62654.16,62516.17,62624.85,50.52
2026-05-02 13:28:00+00:00,62624.85,62714.03,62535.47,62565.04,62.20
2026-05-02 13:29:00+00:00,62565.04,62781.08,62476.06,62661.55,113.18
2026-05-02 13:30:00+00:00,62661.55,62847.32,62573.25,62755.63,154.94
2026-05-02 13:31:00+00:00,62755.63,62813.58,62712.55,62760.71,28.50
2026-05-02 13:32:00+00:00,62760.71,62831.54,62735.40,62803.77,23.34
2026-05-02 13:33:00+00:00,62803.77,62932.19,62775.55,62853.61,173.55
2026-05-02 13:34:00+00:00,62853.61,63060.83,62725.24,62956.37,97.43
2026-05-02 13:35:00+00:00,62956.37,63022.27,62814.14,62887.65,77.66
2026-05-02 13:36:00+00:00,62887.65,63080.07,62838.65,62965.59,85.89
2026-05-02 13:37:00+00:00,62965.59,63026.00,62904.51,62941.41,98.08
2026-05-02 13:38:00+00:00,62941.41,63013.87,62758.59,62891.64,61.75
2026-05-02 13:39:00+00:00,62891.64,62912.47,62872.74,62898.76,121.65
2026-05-02 13:40:00+00:00,62898.76,62961.02,62850.51,62885.23,157.07
2026-05-02 13:41:00+00:00,62885.23,62936.89,62717.68,62821.57,72.10
2026-05-02 13:42:00+00:00,62821.57,62953.46,62678.71,62718.71,95.54
2026-05-02 13:43:00+00:00,62718.71,62750.21,62574.36,62658.45,47.42
2026-05-02 13:44:00+00:00,62658.45,62795.63,62520.40,62752.33,97.66
2026-05-02 13:45:00+00:00,62752.33,62942.24,62665.64,62878.95,29.14
2026-05-02 13:46:00+00:00,62878.95,63002.95,62795.44,62921.12,72.31
2026-05-02 13:47:00+00:00,62921.12,63033.59,62853.26,62997.59,86.25
2026-05-02 13:48:00+00:00,62997.59,63089.53,62920.49,62964.92,120.01
2026-05-02 13:49:00+00:00,62964.92,62983.49,62951.71,62960.40,148.00
2026-05-02 13:50:00+00:00,62960.40,63025.27,62908.23,62978.81,130.78
2026-05-02 13:51:00+00:00,62978.81,63047.98,62833.23,62910.57,36.56
2026-05-02 13:52:00+00:00,62910.57,62967.72,62830.18,62848.36,52.23
2026-05-02 13:53:00+00:00,62848.36,62878.78,62818.23,62854.92,102.99
2026-05-02 13:54:00+00:00,62854.92,62915.38,62820.38,62835.21,19.38
2026-05-02 13:55:00+00:00,62835.21,62920.12,62699.07,62768.98,30.73
2026-05-02 13:56:00+00:00,62768.98,62840.71,62717.80,62793.58,12.42
2026-05-02 13:57:00+00:00,62793.58,62870.65,62735.20,62777.61,102.85
2026-05-02 13:58:00+00:00,62777.61,62922.44,62700.89,62841.55,27.59
2026-05-02 13:59:00+00:00,62841.55,62847.96,62819.84,62841.66,159.74
2026-05-02 14:00:00+00:00,62841.66,62870.95,62779.19,62823.52,113.54
2026-05-02 14:01:00+00:00,62823.52,62889.43,62768.16,62831.83,18.94
2026-05-02 14:02:00+00:00,62831.83,62902.32,62793.45,62821.69,29.17
2026-05-02 14:03:00+00:00,62821.69,62859.72,62708.08,62781.20,19.33
2026-05-02 14:04:00+00:00,62781.20,62823.22,62653.25,62757.11,12.52
2026-05-02 14:05:00+00:00,62757.11,62875.93,62677.83,62803.18,19.76
2026-05-02 14:06:00+00:00,62803.18,62901.74,62752.34,62842.88,32.51
2026-05-02 14:07:00+00:00,62842.88,63015.02,62787.79,62921.25,101.46
2026-05-02 14:08:00+00:00,62921.25,62994.05,62722.01,62819.42,67.99
2026-05-02 14:09:00+00:00,62819.42,62893.89,62722.42,62796.21,49.07
2026-05-02 14:10:00+00:00,62796.21,62836.51,62725.23,62771.81,130.29
2026-05-02 14:11:00+00:00,62771.81,62812.69,62720.06,62782.51,14.10
2026-05-02 14:12:00+00:00,62782.51,62822.71,62740.08,62756.04,146.25
2026-05-02 14:13:00+00:00,62756.04,62848.93,62699.38,62726.05,13.45
2026-05-02 14:14:00+00:00,62726.05,62869.33,62668.63,62772.80,148.90
2026-05-02 14:15:00+00:00,62772.80,62820.27,62734.86,62783.74,109.18
2026-05-02 14:16:00+00:00,62783.74,62834.69,62641.19,62715.69,133.94
2026-05-02 14:17:00+00:00,62715.69,62849.39,62671.58,62794.25,94.47
2026-05-02 14:18:00+00:00,62794.25,62901.88,62742.38,62852.90,112.53
2026-05-02 14:19:00+00:00,62852.90,62916.90,62745.03,62819.92,76.96
2026-05-02 14:20:00+00:00,62819.92,62890.65,62782.62,62868.59,137.40
2026-05-02 14:21:00+00:00,62868.59,62983.02,62711.00,62826.51,145.68
2026-05-02 14:22:00+00:00,62826.51,62956.35,62784.70,62891.81,11.12
2026-05-02 14:23:00+00:00,62891.81,62987.18,62800.12,62879.72,10.68
2026-05-02 14:24:00+00:00,62879.72,62915.30,62788.92,62834.20,21.88
2026-05-02 14:25:00+00:00,62834.20,62852.52,62744.01,62813.37,93.49
2026-05-02 14:26:00+00:00,62813.37,62876.20,62742.61,62770.35,118.24
2026-05-02 14:27:00+00:00,62770.35,62811.71,62720.57,62781.66,70.58
2026-05-02 14:28:00+00:00,62781.66,62833.86,62704.85,62791.97,102.65
2026-05-02 14:29:00+00:00,62791.97,62841.23,62752.96,62794.42,21.41
2026-05-02 14:30:00+00:00,62794.42,62826.90,62712.11,62763.73,17.39
2026-05-02 14:31:00+00:00,62763.73,63014.04,62346.78,62560.52,77.78
2026-05-02 14:32:00+00:00,62560.52,62632.53,62532.36,62566.15,111.92
2026-05-02 14:33:00+00:00,62566.15,62690.18,62290.52,62462.17,140.20
2026-05-02 14:34:00+00:00,62462.17,62498.45,62438.76,62476.07,54.94
2026-05-02 14:35:00+00:00,62476.07,62601.77,62405.73,62538.41,88.11
2026-05-02 14:36:00+00:00,62538.41,62580.65,62459.44,62553.83,108.64
2026-05-02 14:37:00+00:00,62553.83,62582.12,62506.20,62533.17,88.43
2026-05-02 14:38:00+00:00,62533.17,62572.23,62493.78,62523.93,101.62
2026-05-02 14:39:00+00:00,62523.93,62549.43,62473.87,62517.26,106.60
2026-05-02 14:40:00+00:00,62517.26,62572.76,62416.47,62488.27,55.09
2026-05-02 14:41:00+00:00,62488.27,62566.98,62376.28,62457.57,100.87
2026-05-02 14:42:00+00:00,62457.57,62527.91,62272.04,62408.91,17.20
2026-05-02 14:43:00+00:00,62408.91,62583.25,62341.04,62472.43,70.12
2026-05-02 14:44:00+00:00,62472.43,62494.96,62446.75,62472.12,138.80
2026-05-02 14:45:00+00:00,62472.12,62585.29,62425.20,62523.00,138.92
2026-05-02 14:46:00+00:00,62523.00,62593.89,62470.19,62510.36,69.48
2026-05-02 14:47:00+00:00,62510.36,62546.38,62459.24,62514.64,110.94
2026-05-02 14:48:00+00:00,62514.64,62531.99,62468.72,62506.26,123.85
2026-05-02 14:49:00+00:00,62506.26,62610.14,62440.98,62530.78,124.51
2026-05-02 14:50:00+00:00,62530.78,62679.73,62477.48,62574.05,102.96
2026-05-02 14:51:00+00:00,62574.05,62649.35,62528.43,62586.90,66.85
2026-05-02 14:52:00+00:00,62586.90,62631.18,62535.45,62552.77,38.48
2026-05-02 14:53:00+00:00,62552.77,62635.14,62402.10,62513.36,60.37
2026-05-02 14:54:00+00:00,62513.36,62734.99,62403.03,62598.45,125.00
2026-05-02 14:55:00+00:00,62598.45,62628.32,62565.00,62584.69,132.66
2026-05-02 14:56:00+00:00,62584.69,62613.20,62543.35,62570.44,129.74
2026-05-02 14:57:00+00:00,62570.44,62710.08,62483.18,62644.85,31.47
2026-05-02 14:58:00+00:00,62644.85,62765.11,62594.44,62700.08,35.27
2026-05-02 14:59:00+00:00,62700.08,62762.02,62686.39,62727.32,5.68
2026-05-02 15:00:00+00:00,62727.32,62791.16,62682.73,62707.81,8.71
2026-05-02 15:01:00+00:00,62707.81,62894.17,62524.38,62825.58,118.80
2026-05-02 15:02:00+00:00,62825.58,62915.68,62781.34,62845.56,8.57
2026-05-02 15:03:00+00:00,62845.56,62983.17,62748.97,62873.10,71.57
2026-05-02 15:04:00+00:00,62873.10,62903.79,62834.48,62865.07,83.41
2026-05-02 15:05:00+00:00,62865.07,62912.86,62763.02,62795.94,73.89
2026-05-02 15:06:00+00:00,62795.94,62878.18,62702.11,62731.04,75.78
2026-05-02 15:07:00+00:00,62731.04,62796.65,62697.45,62751.34,115.27
2026-05-02 15:08:00+00:00,62751.34,62858.41,62681.69,62770.83,23.24
2026-05-02 15:09:00+00:00,62770.83,62831.36,62727.20,62759.65,106.86
2026-05-02 15:10:00+00:00,62759.65,62832.15,62651.53,62703.58,46.35
2026-05-02 15:11:00+00:00,62703.58,62802.75,62494.37,62634.81,84.84
2026-05-02 15:12:00+00:00,62634.81,62691.34,62574.60,62619.60,80.78
2026-05-02 15:13:00+00:00,62619.60,62670.30,62523.84,62550.74,87.11
2026-05-02 15:14:00+00:00,62550.74,62676.34,62486.53,62593.88,76.87
2026-05-02 15:15:00+00:00,62593.88,62716.44,62541.31,62648.91,62.16
2026-05-02 15:16:00+00:00,62648.91,62921.67,62474.69,62782.99,112.63
2026-05-02 15:17:00+00:00,62782.99,62871.56,62757.34,62824.84,10.04
2026-05-02 15:18:00+00:00,62824.84,62867.33,62751.07,62797.42,62.65
2026-05-02 15:19:00+00:00,62797.42,62902.28,62688.76,62757.07,90.87
2026-05-02 15:20:00+00:00,62757.07,62837.47,62439.38,62596.77,100.51
2026-05-02 15:21:00+00:00,62596.77,62658.56,62545.21,62569.68,63.10
2026-05-02 15:22:00+00:00,62569.68,62618.32,62533.69,62561.99,81.08
2026-05-02 15:23:00+00:00,62561.99,62677.34,62496.09,62607.04,121.32
2026-05-02 15:24:00+00:00,62607.04,62715.61,62539.03,62635.61,22.67
2026-05-02 15:25:00+00:00,62635.61,62730.12,62577.54,62663.02,11.10
2026-05-02 15:26:00+00:00,62663.02,62699.60,62591.83,62673.24,38.78
2026-05-02 15:27:00+00:00,62673.24,62727.33,62642.71,62703.80,106.48
2026-05-02 15:28:00+00:00,62703.80,62871.60,62609.27,62770.02,42.84
2026-05-02 15:29:00+00:00,62770.02,62826.84,62700.33,62722.23,76.29
2026-05-02 15:30:00+00:00,62722.23,62790.93,62629.32,62702.06,80.82
2026-05-02 15:31:00+00:00,62702.06,62755.31,62559.63,62640.09,44.64
2026-05-02 15:32:00+00:00,62640.09,62793.83,62534.26,62713.12,6.01
2026-05-02 15:33:00+00:00,62713.12,62860.81,62649.49,62771.59,63.86
2026-05-02 15:34:00+00:00,62771.59,62828.84,62724.01,62805.62,59.13
2026-05-02 15:35:00+00:00,62805.62,62854.73,62733.44,62752.72,31.36
2026-05-02 15:36:00+00:00,62752.72,62784.68,62722.18,62760.84,54.30
2026-05-02 15:37:00+00:00,62760.84,62826.37,62730.93,62750.91,15.79
2026-05-02 15:38:00+00:00,62750.91,62768.99,62704.82,62754.93,28.61
2026-05-02 15:39:00+00:00,62754.93,62778.39,62716.71,62747.11,69.59
2026-05-02 15:40:00+00:00,62747.11,62795.50,62711.58,62770.36,99.86
2026-05-02 15:41:00+00:00,62770.36,62792.52,62729.64,62753.54,55.08
2026-05-02 15:42:00+00:00,62753.54,62892.37,62691.63,62791.26,110.11
2026-05-02 15:43:00+00:00,62791.26,62825.14,62740.97,62802.21,11.45
2026-05-02 15:44:00+00:00,62802.21,62828.08,62755.76,62789.93,108.40
2026-05-02 15:45:00+00:00,62789.93,62838.44,62723.04,62785.53,48.09
2026-05-02 15:46:00+00:00,62785.53,62817.98,62744.18,62766.96,79.15
2026-05-02 15:47:00+00:00,62766.96,62865.69,62701.93,62802.44,10.11
2026-05-02 15:48:00+00:00,62802.44,62834.75,62741.65,62791.22,44.47
2026-05-02 15:49:00+00:00,62791.22,62860.43,62733.62,62804.30,78.73
2026-05-02 15:50:00+00:00,62804.30,62871.38,62699.71,62787.97,93.03
2026-05-02 15:51:00+00:00,62787.97,62833.21,62586.44,62725.14,74.28
2026-05-02 15:52:00+00:00,62725.14,62805.09,62655.14,62764.10,67.82
2026-05-02 15:53:00+00:00,62764.10,62802.86,62622.32,62719.70,78.05
2026-05-02 15:54:00+00:00,62719.70,62841.56,62643.32,62748.87,51.40
2026-05-02 15:55:00+00:00,62748.87,62799.41,62701.03,62767.05,107.94
2026-05-02 15:56:00+00:00,62767.05,62806.19,62648.21,62697.81,12.23
2026-05-02 15:57:00+00:00,62697.81,62758.27,62624.80,62658.64,97.66
2026-05-02 15:58:00+00:00,62658.64,62693.13,62614.31,62637.60,34.37
2026-05-02 15:59:00+00:00,62637.60,62691.87,62572.21,62603.83,58.99
2026-05-02 16:00:00+00:00,62603.83,62682.45,62533.09,62555.13,13.80
2026-05-02 16:01:00+00:00,62555.13,62623.43,62493.66,62586.34,62.21
2026-05-02 16:02:00+00:00,62586.34,62625.46,62535.23,62576.90,107.37
2026-05-02 16:03:00+00:00,62576.90,62607.41,62566.21,62593.33,49.93
2026-05-02 16:04:00+00:00,62593.33,62645.66,62522.20,62576.05,18.55
2026-05-02 16:05:00+00:00,62576.05,62610.57,62544.11,62589.11,26.09
2026-05-02 16:06:00+00:00,62589.11,62645.11,62485.74,62558.73,42.44
2026-05-02 16:07:00+00:00,62558.73,62573.21,62508.93,62558.13,104.52
2026-05-02 16:08:00+00:00,62558.13,62628.35,62471.54,62582.43,38.91
2026-05-02 16:09:00+00:00,62582.43,62608.92,62516.08,62584.75,73.49
2026-05-02 16:10:00+00:00,62584.75,62619.45,62540.06,62566.60,69.20
2026-05-02 16:11:00+00:00,62566.60,62680.45,62468.96,62522.88,50.31
2026-05-02 16:12:00+00:00,62522.88,62555.93,62454.08,62530.18,28.23
2026-05-02 16:13:00+00:00,62530.18,62570.95,62486.21,62544.66,3.56
2026-05-02 16:14:00+00:00,62544.66,62584.48,62491.31,62534.69,102.07
2026-05-02 16:15:00+00:00,62534.69,62551.96,62456.79,62504.13,48.80
2026-05-02 16:16:00+00:00,62504.13,62555.95,62455.03,62526.49,9.58
2026-05-02 16:17:00+00:00,62526.49,62727.84,62421.21,62626.94,59.30
2026-05-02 16:18:00+00:00,62626.94,62660.87,62567.54,62615.24,6.98
2026-05-02 16:19:00+00:00,62615.24,62654.05,62582.72,62629.25,100.82
2026-05-02 16:20:00+00:00,62629.25,62676.57,62578.29,62644.86,34.47
2026-05-02 16:21:00+00:00,62644.86,62775.82,62475.14,62542.60,9.23
2026-05-02 16:22:00+00:00,62542.60,62624.23,62501.72,62548.04,33.93
2026-05-02 16:23:00+00:00,62548.04,62599.41,62478.13,62520.36,62.68
2026-05-02 16:24:00+00:00,62520.36,62640.79,62431.51,62576.00,76.83
2026-05-02 16:25:00+00:00,62576.00,62587.65,62543.12,62566.38,72.32
2026-05-02 16:26:00+00:00,62566.38,62639.09,62437.66,62535.99,58.31
2026-05-02 16:27:00+00:00,62535.99,62577.48,62518.04,62527.82,10.43
2026-05-02 16:28:00+00:00,62527.82,62554.61,62507.29,62534.91,93.24
2026-05-02 16:29:00+00:00,62534.91,62625.99,62426.80,62513.27,97.87
2026-05-02 16:30:00+00:00,62513.27,62564.15,62472.52,62511.69,79.40
2026-05-02 16:31:00+00:00,62511.69,62624.33,62414.76,62458.82,59.86
2026-05-02 16:32:00+00:00,62458.82,62514.63,62375.04,62450.47,98.31
2026-05-02 16:33:00+00:00,62450.47,62532.13,62403.63,62481.46,89.00
2026-05-02 16:34:00+00:00,62481.46,62659.74,62444.75,62559.32,6.86
2026-05-02 16:35:00+00:00,62559.32,62636.09,62521.18,62587.55,6.22
2026-05-02 16:36:00+00:00,62587.55,62647.85,62543.29,62598.70,80.50
2026-05-02 16:37:00+00:00,62598.70,62688.87,62562.94,62645.59,103.30
2026-05-02 16:38:00+00:00,62645.59,62728.30,62576.46,62686.00,4.09
2026-05-02 16:39:00+00:00,62686.00,62827.70,62644.85,62751.66,8.79
2026-05-02 16:40:00+00:00,62751.66,62820.38,62663.30,62794.52,65.32
2026-05-02 16:41:00+00:00,62794.52,62820.47,62750.09,62790.35,96.41
2026-05-02 16:42:00+00:00,62790.35,62886.45,62749.57,62800.90,88.15
2026-05-02 16:43:00+00:00,62800.90,62867.28,62777.66,62808.34,87.80
2026-05-02 16:44:00+00:00,62808.34,62876.71,62746.32,62820.57,85.25
2026-05-02 16:45:00+00:00,62820.57,62857.89,62799.29,62828.82,46.21
2026-05-02 16:46:00+00:00,62828.82,62931.62,62731.31,62798.77,10.24
2026-05-02 16:47:00+00:00,62798.77,62894.38,62621.07,62717.38,93.42
2026-05-02 16:48:00+00:00,62717.38,62771.66,62649.23,62691.75,1.94
2026-05-02 16:49:00+00:00,62691.75,62781.17,62557.85,62613.68,87.12
2026-05-02 16:50:00+00:00,62613.68,62651.04,62567.94,62616.78,70.81
2026-05-02 16:51:00+00:00,62616.78,62637.43,62598.29,62617.44,80.34
2026-05-02 16:52:00+00:00,62617.44,62689.33,62446.44,62553.19,27.31
2026-05-02 16:53:00+00:00,62553.19,62653.16,62465.01,62580.23,77.76
2026-05-02 16:54:00+00:00,62580.23,62703.41,62492.27,62614.16,24.30
2026-05-02 16:55:00+00:00,62614.16,62632.53,62593.66,62618.33,53.51
2026-05-02 16:56:00+00:00,62618.33,62767.22,62582.52,62683.09,14.45
2026-05-02 16:57:00+00:00,62683.09,62800.51,62591.07,62755.73,39.44
2026-05-02 16:58:00+00:00,62755.73,62848.87,62622.63,62709.70,76.77
2026-05-02 16:59:00+00:00,62709.70,62778.80,62668.01,62750.08,66.55
2026-05-02 17:00:00+00:00,62750.08,62788.21,62700.54,62767.51,72.88
2026-05-02 17:01:00+00:00,62767.51,62860.13,62683.24,62784.06,18.66
2026-05-02 17:02:00+00:00,62784.06,62836.34,62710.02,62820.46,17.06
2026-05-02 17:03:00+00:00,62820.46,62837.75,62741.89,62793.24,39.00
2026-05-02 17:04:00+00:00,62793.24,62819.71,62692.17,62770.92,72.82
2026-05-02 17:05:00+00:00,62770.92,62870.98,62657.98,62739.63,13.19
2026-05-02 17:06:00+00:00,62739.63,62781.26,62679.92,62711.14,80.10
2026-05-02 17:07:00+00:00,62711.14,62729.32,62660.46,62707.82,45.21
2026-05-02 17:08:00+00:00,62707.82,62739.62,62549.15,62652.71,44.57
2026-05-02 17:09:00+00:00,62652.71,62679.23,62547.88,62613.20,35.80
2026-05-02 17:10:00+00:00,62613.20,62724.72,62569.95,62635.74,49.79
2026-05-02 17:11:00+00:00,62635.74,62677.59,62600.47,62633.51,54.64
2026-05-02 17:12:00+00:00,62633.51,62672.96,62598.21,62648.60,56.83
2026-05-02 17:13:00+00:00,62648.60,62796.97,62501.63,62577.02,77.66
2026-05-02 17:14:00+00:00,62577.02,62589.71,62511.54,62547.64,59.01
2026-05-02 17:15:00+00:00,62547.64,62612.11,62495.29,62527.00,48.12
2026-05-02 17:16:00+00:00,62527.00,62550.57,62503.79,62528.73,51.28
2026-05-02 17:17:00+00:00,62528.73,62581.67,62418.19,62506.94,26.16
2026-05-02 17:18:00+00:00,62506.94,62564.58,62450.73,62542.90,64.52
2026-05-02 17:19:00+00:00,62542.90,62568.27,62533.96,62541.18,2.14
2026-05-02 17:20:00+00:00,62541.18,62577.64,62529.01,62542.31,11.28
2026-05-02 17:21:00+00:00,62542.31,62574.14,62511.56,62543.32,63.46
2026-05-02 17:22:00+00:00,62543.32,62607.22,62506.50,62570.69,37.29
2026-05-02 17:23:00+00:00,62570.69,62657.05,62493.87,62553.27,5.78
2026-05-02 17:24:00+00:00,62553.27,62642.61,62526.44,62596.35,5.78
2026-05-02 17:25:00+00:00,62596.35,62676.35,62576.65,62614.29,55.58
2026-05-02 17:26:00+00:00,62614.29,62632.79,62591.72,62620.61,76.36
2026-05-02 17:27:00+00:00,62620.61,62650.95,62610.07,62622.67,93.36
2026-05-02 17:28:00+00:00,62622.67,62688.79,62608.73,62642.88,17.62
2026-05-02 17:29:00+00:00,62642.88,62705.81,62620.40,62681.87,40.02
2026-05-02 17:30:00+00:00,62681.87,62743.30,62635.14,62718.21,58.96
2026-05-02 17:31:00+00:00,62718.21,62766.77,62699.05,62732.94,72.24
